,LCLid,stdorToU,DateTime,Acorn,Acorn_grouped,KWh
29852,MAC000018,Std,1971-09-15 04:00:00,ACORN-E,Affluent,0.508
29853,MAC000018,Std,1971-09-15 04:30:00,ACORN-E,Affluent,0.354
29854,MAC000018,Std,1971-09-15 05:00:00,ACORN-E,Affluent,0.247
29855,MAC000018,Std,1971-09-15 05:30:00,ACORN-E,Affluent,0.136
29856,MAC000018,Std,1971-09-15 06:00:00,ACORN-E,Affluent,0.138
29857,MAC000018,Std,1971-09-15 06:30:00,ACORN-E,Affluent,0.136
29858,MAC000018,Std,1971-09-15 07:00:00,ACORN-E,Affluent,0.135
29859,MAC000018,Std,1971-09-15 07:30:00,ACORN-E,Affluent,0.13699999999999998
29860,MAC000018,Std,1971-09-15 08:00:00,ACORN-E,Affluent,0.138
29861,MAC000018,Std,1971-09-15 08:30:00,ACORN-E,Affluent,0.13699999999999998
29862,MAC000018,Std,1971-09-15 09:00:00,ACORN-E,Affluent,0.138
29863,MAC000018,Std,1971-09-15 09:30:00,ACORN-E,Affluent,0.138
29864,MAC000018,Std,1971-09-15 10:00:00,ACORN-E,Affluent,0.13699999999999998
29865,MAC000018,Std,1971-09-15 10:30:00,ACORN-E,Affluent,0.13699999999999998
29866,MAC000018,Std,1971-09-15 11:00:00,ACORN-E,Affluent,0.136
29867,MAC000018,Std,1971-09-15 11:30:00,ACORN-E,Affluent,0.135
29868,MAC000018,Std,1971-09-15 12:00:00,ACORN-E,Affluent,0.135
29869,MAC000018,Std,1971-09-15 12:30:00,ACORN-E,Affluent,0.13699999999999998
29870,MAC000018,Std,1971-09-15 13:00:00,ACORN-E,Affluent,0.13699999999999998
29871,MAC000018,Std,1971-09-15 13:30:00,ACORN-E,Affluent,0.163
29872,MAC000018,Std,1971-09-15 14:00:00,ACORN-E,Affluent,0.135
29873,MAC000018,Std,1971-09-15 14:30:00,ACORN-E,Affluent,0.226
29874,MAC000018,Std,1971-09-15 15:00:00,ACORN-E,Affluent,0.158
29875,MAC000018,Std,1971-09-15 15:30:00,ACORN-E,Affluent,0.156
29876,MAC000018,Std,1971-09-15 16:00:00,ACORN-E,Affluent,0.22
29877,MAC000018,Std,1971-09-15 16:30:00,ACORN-E,Affluent,0.239
29878,MAC000018,Std,1971-09-15 17:00:00,ACORN-E,Affluent,0.158
29879,MAC000018,Std,1971-09-15 17:30:00,ACORN-E,Affluent,0.156
29880,MAC000018,Std,1971-09-15 18:00:00,ACORN-E,Affluent,0.204
29881,MAC000018,Std,1971-09-15 18:30:00,ACORN-E,Affluent,0.149
29882,MAC000018,Std,1971-09-15 19:00:00,ACORN-E,Affluent,0.161
29883,MAC000018,Std,1971-09-15 19:30:00,ACORN-E,Affluent,0.16399999999999998
29884,MAC000018,Std,1971-09-15 20:00:00,ACORN-E,Affluent,0.14400000000000002
29885,MAC000018,Std,1971-09-15 20:30:00,ACORN-E,Affluent,0.14400000000000002
29886,MAC000018,Std,1971-09-15 21:00:00,ACORN-E,Affluent,0.145
29887,MAC000018,Std,1971-09-15 21:30:00,ACORN-E,Affluent,0.145
29888,MAC000018,Std,1971-09-15 22:00:00,ACORN-E,Affluent,0.145
29889,MAC000018,Std,1971-09-15 22:30:00,ACORN-E,Affluent,0.14400000000000002
29890,MAC000018,Std,1971-09-15 23:00:00,ACORN-E,Affluent,0.145
29891,MAC000018,Std,1971-09-15 23:30:00,ACORN-E,Affluent,0.14400000000000002
29892,MAC000018,Std,1971-09-16 00:00:00,ACORN-E,Affluent,0.145
29893,MAC000018,Std,1971-09-16 00:30:00,ACORN-E,Affluent,0.14400000000000002
29894,MAC000018,Std,1971-09-16 01:00:00,ACORN-E,Affluent,0.14300000000000002
29895,MAC000018,Std,1971-09-16 01:30:00,ACORN-E,Affluent,0.141
29896,MAC000018,Std,1971-09-16 02:00:00,ACORN-E,Affluent,0.142
29897,MAC000018,Std,1971-09-16 02:30:00,ACORN-E,Affluent,0.142
29898,MAC000018,Std,1971-09-16 03:00:00,ACORN-E,Affluent,0.14
29899,MAC000018,Std,1971-09-16 03:30:00,ACORN-E,Affluent,0.141
29900,MAC000018,Std,1971-09-16 04:00:00,ACORN-E,Affluent,0.14300000000000002
29901,MAC000018,Std,1971-09-16 04:30:00,ACORN-E,Affluent,0.142
29902,MAC000018,Std,1971-09-16 05:00:00,ACORN-E,Affluent,0.156
29903,MAC000018,Std,1971-09-16 05:30:00,ACORN-E,Affluent,0.275
29904,MAC000018,Std,1971-09-16 06:00:00,ACORN-E,Affluent,0.243
29905,MAC000018,Std,1971-09-16 06:30:00,ACORN-E,Affluent,0.149
29906,MAC000018,Std,1971-09-16 07:00:00,ACORN-E,Affluent,0.13699999999999998
29907,MAC000018,Std,1971-09-16 07:30:00,ACORN-E,Affluent,0.136
29908,MAC000018,Std,1971-09-16 08:00:00,ACORN-E,Affluent,0.141
29909,MAC000018,Std,1971-09-16 08:30:00,ACORN-E,Affluent,0.136
29910,MAC000018,Std,1971-09-16 09:00:00,ACORN-E,Affluent,0.136
29911,MAC000018,Std,1971-09-16 09:30:00,ACORN-E,Affluent,0.136
29912,MAC000018,Std,1971-09-16 10:00:00,ACORN-E,Affluent,0.135
29913,MAC000018,Std,1971-09-16 10:30:00,ACORN-E,Affluent,0.135
29914,MAC000018,Std,1971-09-16 11:00:00,ACORN-E,Affluent,0.135
29915,MAC000018,Std,1971-09-16 11:30:00,ACORN-E,Affluent,0.135
29916,MAC000018,Std,1971-09-16 12:00:00,ACORN-E,Affluent,0.134
29917,MAC000018,Std,1971-09-16 12:30:00,ACORN-E,Affluent,0.214
29918,MAC000018,Std,1971-09-16 13:00:00,ACORN-E,Affluent,0.16899999999999998
29919,MAC000018,Std,1971-09-16 13:30:00,ACORN-E,Affluent,0.177
29920,MAC000018,Std,1971-09-16 14:00:00,ACORN-E,Affluent,0.179
29921,MAC000018,Std,1971-09-16 14:30:00,ACORN-E,Affluent,0.165
29922,MAC000018,Std,1971-09-16 15:00:00,ACORN-E,Affluent,0.136
29923,MAC000018,Std,1971-09-16 15:30:00,ACORN-E,Affluent,0.11900000000000001
29924,MAC000018,Std,1971-09-16 16:00:00,ACORN-E,Affluent,0.11900000000000001
29925,MAC000018,Std,1971-09-16 16:30:00,ACORN-E,Affluent,0.11800000000000001
29926,MAC000018,Std,1971-09-16 17:00:00,ACORN-E,Affluent,0.11699999999999999
29927,MAC000018,Std,1971-09-16 17:30:00,ACORN-E,Affluent,0.11699999999999999
29928,MAC000018,Std,1971-09-16 18:00:00,ACORN-E,Affluent,0.11699999999999999
29929,MAC000018,Std,1971-09-16 18:30:00,ACORN-E,Affluent,0.11699999999999999
29930,MAC000018,Std,1971-09-16 19:00:00,ACORN-E,Affluent,0.11900000000000001
29931,MAC000018,Std,1971-09-16 19:30:00,ACORN-E,Affluent,0.132
29932,MAC000018,Std,1971-09-16 20:00:00,ACORN-E,Affluent,0.11699999999999999
29933,MAC000018,Std,1971-09-16 20:30:00,ACORN-E,Affluent,0.11800000000000001
29934,MAC000018,Std,1971-09-16 21:00:00,ACORN-E,Affluent,0.11800000000000001
29935,MAC000018,Std,1971-09-16 21:30:00,ACORN-E,Affluent,0.11800000000000001
29936,MAC000018,Std,1971-09-16 22:00:00,ACORN-E,Affluent,0.11900000000000001
29937,MAC000018,Std,1971-09-16 22:30:00,ACORN-E,Affluent,0.11800000000000001
29938,MAC000018,Std,1971-09-16 23:00:00,ACORN-E,Affluent,0.11699999999999999
29939,MAC000018,Std,1971-09-16 23:30:00,ACORN-E,Affluent,0.11699999999999999
29940,MAC000018,Std,1971-09-17 00:00:00,ACORN-E,Affluent,0.145
29941,MAC000018,Std,1971-09-17 00:30:00,ACORN-E,Affluent,0.172
29942,MAC000018,Std,1971-09-17 01:00:00,ACORN-E,Affluent,0.155
29943,MAC000018,Std,1971-09-17 01:30:00,ACORN-E,Affluent,0.165
29944,MAC000018,Std,1971-09-17 02:00:00,ACORN-E,Affluent,0.266
29945,MAC000018,Std,1971-09-17 02:30:00,ACORN-E,Affluent,0.22699999999999998
29946,MAC000018,Std,1971-09-17 03:00:00,ACORN-E,Affluent,0.292
29947,MAC000018,Std,1971-09-17 03:30:00,ACORN-E,Affluent,0.34
29948,MAC000018,Std,1971-09-17 04:00:00,ACORN-E,Affluent,0.34
29949,MAC000018,Std,1971-09-17 04:30:00,ACORN-E,Affluent,0.16899999999999998
29950,MAC000018,Std,1971-09-17 05:00:00,ACORN-E,Affluent,0.13699999999999998
29951,MAC000018,Std,1971-09-17 05:30:00,ACORN-E,Affluent,0.153
29952,MAC000018,Std,1971-09-17 06:00:00,ACORN-E,Affluent,0.145
29953,MAC000018,Std,1971-09-17 06:30:00,ACORN-E,Affluent,0.14300000000000002
29954,MAC000018,Std,1971-09-17 07:00:00,ACORN-E,Affluent,0.142
29955,MAC000018,Std,1971-09-17 07:30:00,ACORN-E,Affluent,0.141
29956,MAC000018,Std,1971-09-17 08:00:00,ACORN-E,Affluent,0.141
29957,MAC000018,Std,1971-09-17 08:30:00,ACORN-E,Affluent,0.14
29958,MAC000018,Std,1971-09-17 09:00:00,ACORN-E,Affluent,0.14
29959,MAC000018,Std,1971-09-17 09:30:00,ACORN-E,Affluent,0.14
29960,MAC000018,Std,1971-09-17 10:00:00,ACORN-E,Affluent,0.138
29961,MAC000018,Std,1971-09-17 10:30:00,ACORN-E,Affluent,0.139
29962,MAC000018,Std,1971-09-17 11:00:00,ACORN-E,Affluent,0.138
29963,MAC000018,Std,1971-09-17 11:30:00,ACORN-E,Affluent,0.13699999999999998
29964,MAC000018,Std,1971-09-17 12:00:00,ACORN-E,Affluent,0.138
29965,MAC000018,Std,1971-09-17 12:30:00,ACORN-E,Affluent,0.138
29966,MAC000018,Std,1971-09-17 13:00:00,ACORN-E,Affluent,0.228
29967,MAC000018,Std,1971-09-17 13:30:00,ACORN-E,Affluent,0.188
29968,MAC000018,Std,1971-09-17 14:00:00,ACORN-E,Affluent,0.192
29969,MAC000018,Std,1971-09-17 14:30:00,ACORN-E,Affluent,0.187
29970,MAC000018,Std,1971-09-17 15:00:00,ACORN-E,Affluent,0.226
29971,MAC000018,Std,1971-09-17 15:30:00,ACORN-E,Affluent,0.235
29972,MAC000018,Std,1971-09-17 16:00:00,ACORN-E,Affluent,0.256
29973,MAC000018,Std,1971-09-17 16:30:00,ACORN-E,Affluent,0.225
29974,MAC000018,Std,1971-09-17 17:00:00,ACORN-E,Affluent,0.154
29975,MAC000018,Std,1971-09-17 17:30:00,ACORN-E,Affluent,0.152
29976,MAC000018,Std,1971-09-17 18:00:00,ACORN-E,Affluent,0.498
29977,MAC000018,Std,1971-09-17 18:30:00,ACORN-E,Affluent,0.319
29978,MAC000018,Std,1971-09-17 19:00:00,ACORN-E,Affluent,0.138
29979,MAC000018,Std,1971-09-17 19:30:00,ACORN-E,Affluent,0.138
29980,MAC000018,Std,1971-09-17 20:00:00,ACORN-E,Affluent,0.14300000000000002
29981,MAC000018,Std,1971-09-17 20:30:00,ACORN-E,Affluent,0.26
29982,MAC000018,Std,1971-09-17 21:00:00,ACORN-E,Affluent,0.424
29983,MAC000018,Std,1971-09-17 21:30:00,ACORN-E,Affluent,0.203
29984,MAC000018,Std,1971-09-17 22:00:00,ACORN-E,Affluent,0.449
29985,MAC000018,Std,1971-09-17 22:30:00,ACORN-E,Affluent,1.069
29986,MAC000018,Std,1971-09-17 23:00:00,ACORN-E,Affluent,1.002
29987,MAC000018,Std,1971-09-17 23:30:00,ACORN-E,Affluent,0.44799999999999995
29988,MAC000018,Std,1971-09-18 00:00:00,ACORN-E,Affluent,0.14
29989,MAC000018,Std,1971-09-18 00:30:00,ACORN-E,Affluent,0.14800000000000002
29990,MAC000018,Std,1971-09-18 01:00:00,ACORN-E,Affluent,0.152
29991,MAC000018,Std,1971-09-18 01:30:00,ACORN-E,Affluent,0.145
29992,MAC000018,Std,1971-09-18 02:00:00,ACORN-E,Affluent,0.147
29993,MAC000018,Std,1971-09-18 02:30:00,ACORN-E,Affluent,0.13699999999999998
29994,MAC000018,Std,1971-09-18 03:00:00,ACORN-E,Affluent,0.138
29995,MAC000018,Std,1971-09-18 03:30:00,ACORN-E,Affluent,0.135
29996,MAC000018,Std,1971-09-18 04:00:00,ACORN-E,Affluent,0.13699999999999998
29997,MAC000018,Std,1971-09-18 04:30:00,ACORN-E,Affluent,0.138
29998,MAC000018,Std,1971-09-18 05:00:00,ACORN-E,Affluent,0.135
29999,MAC000018,Std,1971-09-18 05:30:00,ACORN-E,Affluent,0.16699999999999998
30000,MAC000018,Std,1971-09-18 06:00:00,ACORN-E,Affluent,0.278
30001,MAC000018,Std,1971-09-18 06:30:00,ACORN-E,Affluent,0.154
30002,MAC000018,Std,1971-09-18 07:00:00,ACORN-E,Affluent,0.138
30003,MAC000018,Std,1971-09-18 07:30:00,ACORN-E,Affluent,0.138
30004,MAC000018,Std,1971-09-18 08:00:00,ACORN-E,Affluent,0.139
30005,MAC000018,Std,1971-09-18 08:30:00,ACORN-E,Affluent,0.139
30006,MAC000018,Std,1971-09-18 09:00:00,ACORN-E,Affluent,0.139
30007,MAC000018,Std,1971-09-18 09:30:00,ACORN-E,Affluent,0.14
30008,MAC000018,Std,1971-09-18 10:00:00,ACORN-E,Affluent,0.13699999999999998
30009,MAC000018,Std,1971-09-18 10:30:00,ACORN-E,Affluent,0.134
30010,MAC000018,Std,1971-09-18 11:00:00,ACORN-E,Affluent,0.134
30011,MAC000018,Std,1971-09-18 11:30:00,ACORN-E,Affluent,0.136
30012,MAC000018,Std,1971-09-18 12:00:00,ACORN-E,Affluent,0.13699999999999998
30013,MAC000018,Std,1971-09-18 12:30:00,ACORN-E,Affluent,0.135
30014,MAC000018,Std,1971-09-18 13:00:00,ACORN-E,Affluent,0.136
30015,MAC000018,Std,1971-09-18 13:30:00,ACORN-E,Affluent,0.184
30016,MAC000018,Std,1971-09-18 14:00:00,ACORN-E,Affluent,0.226
30017,MAC000018,Std,1971-09-18 14:30:00,ACORN-E,Affluent,0.14800000000000002
30018,MAC000018,Std,1971-09-18 15:00:00,ACORN-E,Affluent,0.158
30019,MAC000018,Std,1971-09-18 15:30:00,ACORN-E,Affluent,0.161
30020,MAC000018,Std,1971-09-18 16:00:00,ACORN-E,Affluent,0.171
30021,MAC000018,Std,1971-09-18 16:30:00,ACORN-E,Affluent,0.337
30022,MAC000018,Std,1971-09-18 17:00:00,ACORN-E,Affluent,0.19399999999999998
30023,MAC000018,Std,1971-09-18 17:30:00,ACORN-E,Affluent,0.155
30024,MAC000018,Std,1971-09-18 18:00:00,ACORN-E,Affluent,0.154
30025,MAC000018,Std,1971-09-18 18:30:00,ACORN-E,Affluent,0.154
30026,MAC000018,Std,1971-09-18 19:00:00,ACORN-E,Affluent,0.156
30027,MAC000018,Std,1971-09-18 19:30:00,ACORN-E,Affluent,0.209
30028,MAC000018,Std,1971-09-18 20:00:00,ACORN-E,Affluent,0.16
30029,MAC000018,Std,1971-09-18 20:30:00,ACORN-E,Affluent,0.152
30030,MAC000018,Std,1971-09-18 21:00:00,ACORN-E,Affluent,0.19699999999999998
30031,MAC000018,Std,1971-09-18 21:30:00,ACORN-E,Affluent,0.233
30032,MAC000018,Std,1971-09-18 22:00:00,ACORN-E,Affluent,0.2
30033,MAC000018,Std,1971-09-18 22:30:00,ACORN-E,Affluent,0.305
30034,MAC000018,Std,1971-09-18 23:00:00,ACORN-E,Affluent,0.248
30035,MAC000018,Std,1971-09-18 23:30:00,ACORN-E,Affluent,0.23199999999999998
30036,MAC000018,Std,1971-09-19 00:00:00,ACORN-E,Affluent,0.231
30037,MAC000018,Std,1971-09-19 00:30:00,ACORN-E,Affluent,0.231
30038,MAC000018,Std,1971-09-19 01:00:00,ACORN-E,Affluent,0.235
30039,MAC000018,Std,1971-09-19 01:30:00,ACORN-E,Affluent,0.168
30040,MAC000018,Std,1971-09-19 02:00:00,ACORN-E,Affluent,0.152
30041,MAC000018,Std,1971-09-19 02:30:00,ACORN-E,Affluent,0.318
30042,MAC000018,Std,1971-09-19 03:00:00,ACORN-E,Affluent,0.48100000000000004
30043,MAC000018,Std,1971-09-19 03:30:00,ACORN-E,Affluent,0.304
30044,MAC000018,Std,1971-09-19 04:00:00,ACORN-E,Affluent,0.245
30045,MAC000018,Std,1971-09-19 04:30:00,ACORN-E,Affluent,0.19899999999999998
30046,MAC000018,Std,1971-09-19 05:00:00,ACORN-E,Affluent,0.175
30047,MAC000018,Std,1971-09-19 05:30:00,ACORN-E,Affluent,0.165
30048,MAC000018,Std,1971-09-19 06:00:00,ACORN-E,Affluent,0.168
30049,MAC000018,Std,1971-09-19 06:30:00,ACORN-E,Affluent,0.168
30050,MAC000018,Std,1971-09-19 07:00:00,ACORN-E,Affluent,0.16699999999999998
30051,MAC000018,Std,1971-09-19 07:30:00,ACORN-E,Affluent,0.127
30052,MAC000018,Std,1971-09-19 08:00:00,ACORN-E,Affluent,0.155
30053,MAC000018,Std,1971-09-19 08:30:00,ACORN-E,Affluent,0.14
30054,MAC000018,Std,1971-09-19 09:00:00,ACORN-E,Affluent,0.14
30055,MAC000018,Std,1971-09-19 09:30:00,ACORN-E,Affluent,0.145
30056,MAC000018,Std,1971-09-19 10:00:00,ACORN-E,Affluent,0.147
30057,MAC000018,Std,1971-09-19 10:30:00,ACORN-E,Affluent,0.146
30058,MAC000018,Std,1971-09-19 11:00:00,ACORN-E,Affluent,0.145
30059,MAC000018,Std,1971-09-19 11:30:00,ACORN-E,Affluent,0.14
30060,MAC000018,Std,1971-09-19 12:00:00,ACORN-E,Affluent,0.139
30061,MAC000018,Std,1971-09-19 12:30:00,ACORN-E,Affluent,0.13699999999999998
30062,MAC000018,Std,1971-09-19 13:00:00,ACORN-E,Affluent,0.138
30063,MAC000018,Std,1971-09-19 13:30:00,ACORN-E,Affluent,0.16699999999999998
30064,MAC000018,Std,1971-09-19 14:00:00,ACORN-E,Affluent,0.14400000000000002
30065,MAC000018,Std,1971-09-19 14:30:00,ACORN-E,Affluent,0.18
30066,MAC000018,Std,1971-09-19 15:00:00,ACORN-E,Affluent,0.213
30067,MAC000018,Std,1971-09-19 15:30:00,ACORN-E,Affluent,0.285
30068,MAC000018,Std,1971-09-19 16:00:00,ACORN-E,Affluent,0.33
30069,MAC000018,Std,1971-09-19 16:30:00,ACORN-E,Affluent,0.479
30070,MAC000018,Std,1971-09-19 17:00:00,ACORN-E,Affluent,0.516
30071,MAC000018,Std,1971-09-19 17:30:00,ACORN-E,Affluent,0.35700000000000004
30072,MAC000018,Std,1971-09-19 18:00:00,ACORN-E,Affluent,0.139
30073,MAC000018,Std,1971-09-19 18:30:00,ACORN-E,Affluent,0.136
30074,MAC000018,Std,1971-09-19 19:00:00,ACORN-E,Affluent,0.14
30075,MAC000018,Std,1971-09-19 19:30:00,ACORN-E,Affluent,0.172
30076,MAC000018,Std,1971-09-19 20:00:00,ACORN-E,Affluent,0.14400000000000002
30077,MAC000018,Std,1971-09-19 20:30:00,ACORN-E,Affluent,0.14400000000000002
30078,MAC000018,Std,1971-09-19 21:00:00,ACORN-E,Affluent,0.14400000000000002
30079,MAC000018,Std,1971-09-19 21:30:00,ACORN-E,Affluent,0.14300000000000002
30080,MAC000018,Std,1971-09-19 22:00:00,ACORN-E,Affluent,0.136
30081,MAC000018,Std,1971-09-19 22:30:00,ACORN-E,Affluent,0.226
30082,MAC000018,Std,1971-09-19 23:00:00,ACORN-E,Affluent,0.21100000000000002
30083,MAC000018,Std,1971-09-19 23:30:00,ACORN-E,Affluent,0.177
30084,MAC000018,Std,1971-09-20 00:00:00,ACORN-E,Affluent,0.196
30085,MAC000018,Std,1971-09-20 00:30:00,ACORN-E,Affluent,0.308
30086,MAC000018,Std,1971-09-20 01:00:00,ACORN-E,Affluent,0.325
30087,MAC000018,Std,1971-09-20 01:30:00,ACORN-E,Affluent,0.33799999999999997
30088,MAC000018,Std,1971-09-20 02:00:00,ACORN-E,Affluent,0.317
30089,MAC000018,Std,1971-09-20 02:30:00,ACORN-E,Affluent,0.297
30090,MAC000018,Std,1971-09-20 03:00:00,ACORN-E,Affluent,0.301
30091,MAC000018,Std,1971-09-20 03:30:00,ACORN-E,Affluent,0.297
30092,MAC000018,Std,1971-09-20 04:00:00,ACORN-E,Affluent,0.33799999999999997
30093,MAC000018,Std,1971-09-20 04:30:00,ACORN-E,Affluent,0.4
30094,MAC000018,Std,1971-09-20 05:00:00,ACORN-E,Affluent,0.335
30095,MAC000018,Std,1971-09-20 05:30:00,ACORN-E,Affluent,0.47100000000000003
30096,MAC000018,Std,1971-09-20 06:00:00,ACORN-E,Affluent,0.38
30097,MAC000018,Std,1971-09-20 06:30:00,ACORN-E,Affluent,0.285
30098,MAC000018,Std,1971-09-20 07:00:00,ACORN-E,Affluent,0.33399999999999996
30099,MAC000018,Std,1971-09-20 07:30:00,ACORN-E,Affluent,0.373
30100,MAC000018,Std,1971-09-20 08:00:00,ACORN-E,Affluent,0.312
30101,MAC000018,Std,1971-09-20 08:30:00,ACORN-E,Affluent,0.13
30102,MAC000018,Std,1971-09-20 09:00:00,ACORN-E,Affluent,0.128
30103,MAC000018,Std,1971-09-20 09:30:00,ACORN-E,Affluent,0.125
30104,MAC000018,Std,1971-09-20 10:00:00,ACORN-E,Affluent,0.122
30105,MAC000018,Std,1971-09-20 10:30:00,ACORN-E,Affluent,0.121
30106,MAC000018,Std,1971-09-20 11:00:00,ACORN-E,Affluent,0.12300000000000001
30107,MAC000018,Std,1971-09-20 11:30:00,ACORN-E,Affluent,0.128
30108,MAC000018,Std,1971-09-20 12:00:00,ACORN-E,Affluent,0.129
30109,MAC000018,Std,1971-09-20 12:30:00,ACORN-E,Affluent,0.128
30110,MAC000018,Std,1971-09-20 13:00:00,ACORN-E,Affluent,0.129
30111,MAC000018,Std,1971-09-20 13:30:00,ACORN-E,Affluent,0.154
30112,MAC000018,Std,1971-09-20 14:00:00,ACORN-E,Affluent,0.11800000000000001
30113,MAC000018,Std,1971-09-20 14:30:00,ACORN-E,Affluent,0.122
30114,MAC000018,Std,1971-09-20 15:00:00,ACORN-E,Affluent,0.21100000000000002
30115,MAC000018,Std,1971-09-20 15:30:00,ACORN-E,Affluent,0.19399999999999998
30116,MAC000018,Std,1971-09-20 16:00:00,ACORN-E,Affluent,0.18899999999999997
30117,MAC000018,Std,1971-09-20 16:30:00,ACORN-E,Affluent,0.153
30118,MAC000018,Std,1971-09-20 17:00:00,ACORN-E,Affluent,0.149
30119,MAC000018,Std,1971-09-20 17:30:00,ACORN-E,Affluent,0.142
30120,MAC000018,Std,1971-09-20 18:00:00,ACORN-E,Affluent,0.134
30121,MAC000018,Std,1971-09-20 18:30:00,ACORN-E,Affluent,0.135
30122,MAC000018,Std,1971-09-20 19:00:00,ACORN-E,Affluent,0.134
30123,MAC000018,Std,1971-09-20 19:30:00,ACORN-E,Affluent,0.159
30124,MAC000018,Std,1971-09-20 20:00:00,ACORN-E,Affluent,0.14
30125,MAC000018,Std,1971-09-20 20:30:00,ACORN-E,Affluent,0.139
30126,MAC000018,Std,1971-09-20 21:00:00,ACORN-E,Affluent,0.14
30127,MAC000018,Std,1971-09-20 21:30:00,ACORN-E,Affluent,0.142
30128,MAC000018,Std,1971-09-20 22:00:00,ACORN-E,Affluent,0.136
30129,MAC000018,Std,1971-09-20 22:30:00,ACORN-E,Affluent,0.132
30130,MAC000018,Std,1971-09-20 23:00:00,ACORN-E,Affluent,0.131
30131,MAC000018,Std,1971-09-20 23:30:00,ACORN-E,Affluent,0.14
30132,MAC000018,Std,1971-09-21 00:00:00,ACORN-E,Affluent,0.14400000000000002
30133,MAC000018,Std,1971-09-21 00:30:00,ACORN-E,Affluent,0.255
30134,MAC000018,Std,1971-09-21 01:00:00,ACORN-E,Affluent,0.14400000000000002
30135,MAC000018,Std,1971-09-21 01:30:00,ACORN-E,Affluent,0.19899999999999998
30136,MAC000018,Std,1971-09-21 02:00:00,ACORN-E,Affluent,0.23
30137,MAC000018,Std,1971-09-21 02:30:00,ACORN-E,Affluent,0.282
30138,MAC000018,Std,1971-09-21 03:00:00,ACORN-E,Affluent,0.365
30139,MAC000018,Std,1971-09-21 03:30:00,ACORN-E,Affluent,0.263
30140,MAC000018,Std,1971-09-21 04:00:00,ACORN-E,Affluent,0.212
30141,MAC000018,Std,1971-09-21 04:30:00,ACORN-E,Affluent,0.247
30142,MAC000018,Std,1971-09-21 05:00:00,ACORN-E,Affluent,0.239
30143,MAC000018,Std,1971-09-21 05:30:00,ACORN-E,Affluent,0.23399999999999999
30144,MAC000018,Std,1971-09-21 06:00:00,ACORN-E,Affluent,0.23
30145,MAC000018,Std,1971-09-21 06:30:00,ACORN-E,Affluent,0.2
30146,MAC000018,Std,1971-09-21 07:00:00,ACORN-E,Affluent,0.2
30147,MAC000018,Std,1971-09-21 07:30:00,ACORN-E,Affluent,0.138
30148,MAC000018,Std,1971-09-21 08:00:00,ACORN-E,Affluent,0.13699999999999998
30149,MAC000018,Std,1971-09-21 08:30:00,ACORN-E,Affluent,0.13699999999999998
30150,MAC000018,Std,1971-09-21 09:00:00,ACORN-E,Affluent,0.135
30151,MAC000018,Std,1971-09-21 09:30:00,ACORN-E,Affluent,0.134
30152,MAC000018,Std,1971-09-21 10:00:00,ACORN-E,Affluent,0.138
30153,MAC000018,Std,1971-09-21 10:30:00,ACORN-E,Affluent,0.139
30154,MAC000018,Std,1971-09-21 11:00:00,ACORN-E,Affluent,0.14
30155,MAC000018,Std,1971-09-21 11:30:00,ACORN-E,Affluent,0.138
30156,MAC000018,Std,1971-09-21 12:00:00,ACORN-E,Affluent,0.138
30157,MAC000018,Std,1971-09-21 12:30:00,ACORN-E,Affluent,0.141
30158,MAC000018,Std,1971-09-21 13:00:00,ACORN-E,Affluent,0.139
30159,MAC000018,Std,1971-09-21 13:30:00,ACORN-E,Affluent,0.135
30160,MAC000018,Std,1971-09-21 14:00:00,ACORN-E,Affluent,0.163
30161,MAC000018,Std,1971-09-21 14:30:00,ACORN-E,Affluent,0.133
30162,MAC000018,Std,1971-09-21 15:00:00,ACORN-E,Affluent,0.14
30163,MAC000018,Std,1971-09-21 15:30:00,ACORN-E,Affluent,0.141
30164,MAC000018,Std,1971-09-21 16:00:00,ACORN-E,Affluent,0.168
30165,MAC000018,Std,1971-09-21 16:30:00,ACORN-E,Affluent,0.16899999999999998
30166,MAC000018,Std,1971-09-21 17:00:00,ACORN-E,Affluent,0.218
30167,MAC000018,Std,1971-09-21 17:30:00,ACORN-E,Affluent,0.17300000000000001
30168,MAC000018,Std,1971-09-21 18:00:00,ACORN-E,Affluent,0.243
30169,MAC000018,Std,1971-09-21 18:30:00,ACORN-E,Affluent,0.154
30170,MAC000018,Std,1971-09-21 19:00:00,ACORN-E,Affluent,0.2
30171,MAC000018,Std,1971-09-21 19:30:00,ACORN-E,Affluent,0.2
30172,MAC000018,Std,1971-09-21 20:00:00,ACORN-E,Affluent,0.205
30173,MAC000018,Std,1971-09-21 20:30:00,ACORN-E,Affluent,0.248
30174,MAC000018,Std,1971-09-21 21:00:00,ACORN-E,Affluent,0.153
30175,MAC000018,Std,1971-09-21 21:30:00,ACORN-E,Affluent,0.18600000000000003
30176,MAC000018,Std,1971-09-21 22:00:00,ACORN-E,Affluent,0.21600000000000003
30177,MAC000018,Std,1971-09-21 22:30:00,ACORN-E,Affluent,0.156
30178,MAC000018,Std,1971-09-21 23:00:00,ACORN-E,Affluent,0.207
30179,MAC000018,Std,1971-09-21 23:30:00,ACORN-E,Affluent,0.16699999999999998
30180,MAC000018,Std,1971-09-22 00:00:00,ACORN-E,Affluent,0.177
30181,MAC000018,Std,1971-09-22 00:30:00,ACORN-E,Affluent,0.166
